AT4G21610 LOL2
AT5G20990 B73
AT1G75690 LQY1
AT5G26594 RR24
AT2G38060 PHT4;2
AT3G10572 APEM9
AT3G14650 CYP72A11
AT3G10570 CYP77A6
AT1G75520 SRS5
AT1G78580 TPS1
AT4G20050 QRT3
AT4G28700 AMT1;4
AT3G56090 FER3
AT2G29630 THIC
AT2G33560 BUBR1
AT4G32260 PDE334
AT2G18230 PPa2
AT1G22400 UGT85A1
AT1G68290 ENDO2
AT2G29980 FAD3
AT2G05170 VPS11
AT1G02850 BGLU11
AT3G45170 GATA14
AT5G17800 MYB56
AT4G31550 WRKY11
AT4G36020 CSDP1
AT3G60460 DUO1
AT1G76180 ERD14
AT2G35630 MOR1
AT2G35635 UBQ7
AT5G51460 ATTPPA
AT1G62710 BETA-VPE
AT3G04520 THA2
AT1G56550 RGXT3
AT2G41560 ACA4
AT3G05690 NF-YA2
AT2G40210 AGL48
AT2G47240 LACS1
AT1G26870 FEZ
AT2G02580 CYP71B9
AT4G02195 SYP42
AT2G46110 KPHMT1
AT4G37640 ACA2
AT3G01840 LYK2
AT5G52470 FIB1
AT2G45960 PIP1B
AT5G54140 ILL3
AT4G35640 SERAT3;2
AT1G60510 DRP4D
AT3G20550 DDL
AT2G37090 IRX9
AT5G03740 HD2C
AT3G27785 MYB118
AT2G45490 AUR3
AT5G19610 GNL2
AT4G15330 CYP705A1
AT5G09790 ATXR5
AT5G41370 XPB1
AT3G21200 PGR7
AT2G18915 LKP2
AT4G10670 GTC2
AT3G16000 MFP1
AT1G21880 LYM1
AT4G15480 UGT84A1
AT3G63170 FAP1
AT3G26660 LBD24
AT1G18250 ATLP-1
AT4G00260 MEE45
AT2G23770 LYK4
AT3G51840 ACX4
AT3G12480 NF-YC11
AT1G80410 EMB2753
AT5G02820 RHL2
AT4G00480 ATMYC1
AT1G52880 NAM
AT4G26100 CK1
AT5G46800 BOU
AT5G42130 Mfl1
AT5G01330 PDC3
AT3G47820 PUB39
AT5G06300 LOG7
AT3G20960 CYP705A33
AT3G46440 UXS5
AT4G17220 MAP70-5
AT1G20450 ERD10
AT3G14090 EXO70D3
AT4G13410 ATCSLA15
AT4G14180 PRD1
AT1G79200 SCI1
AT3G17010 REM22
AT2G31030 ORP1B
AT4G36400 D2HGDH
AT2G17470 ALMT6
AT3G44750 HDA3
AT5G22720 AT5G22700
AT3G48690 CXE12
AT1G21410 SKP2A
AT1G60250 BBX26
AT3G02950 THO7
AT5G36150 PEN3
AT3G62700 ABCC14
AT5G57490 VDAC4
AT4G24240 WRKY7
AT1G55540 LNO1
AT1G12370 PHR1
AT1G19640 JMT
AT2G17840 ERD7
AT3G46830 RABA2c
AT3G43800 GSTU27
AT2G24820 TIC55-II
AT1G54710 ATG18H
AT3G18100 MYB4R1
AT1G07570 APK1A
AT4G16890 SNC1
AT3G51300 ROP1
AT2G26080 GLDP2
AT2G36870 XTH32
AT2G26550 HO2
AT4G32830 AUR1
AT3G58680 MBF1B
AT5G64020 TBL14
AT4G29150 IQD25
AT2G46610 RS31a
AT4G04700 CPK27
AT3G27925 DEG1
AT1G34550 EMB2756
AT3G54840 ARA6
AT2G34650 PID
AT3G58350 RTM3
AT5G48380 BIR1
AT1G07370 PCNA1
AT5G54430 PHOS32
AT4G12400 Hop3
AT3G09900 RABE1e
AT1G06970 CHX14
AT5G50320 ELO3
AT1G75220 ERDL6
AT1G50200 ALATS
AT2G35010 TO1
AT4G39920 POR
AT2G04880 ZAP1
AT4G34860 A/N-InvB
AT4G30520 SARK
AT3G59970 MTHFR1
AT5G57800 CER3
AT5G52870 MAKR5
AT2G31770 ARI9
AT3G27690 LHCB2.3
AT1G47128 RD21A
AT2G38560 TFIIS
AT5G11670 NADP-ME2
AT4G32010 HSL1
AT1G68460 IPT1
AT1G68480 JAG
AT1G67370 ASY1
AT2G13810 ALD1
AT2G18790 PHYB
AT4G23710 VAG2
AT3G04770 RPSAb
AT5G39320 UDG4
AT2G02950 PKS1
AT1G26440 UPS5
AT2G02955 MEE12
AT1G49430 LACS2
AT1G49435 LCR16
AT2G47160 BOR1
AT4G29210 GGT4
AT4G03438 MIR447c
AT2G01730 CPSF73-II
AT5G44210 ERF9
AT2G01735 RIE1
AT4G03430 EMB2770
AT3G60160 ABCC9
AT4G34410 RRTF1
AT1G27310 NTF2A
AT1G65840 PAO4
AT1G71790 CPB
AT4G02520 GSTF2
AT3G61415 SK21
AT2G02040 PTR2
AT3G21500 DXPS1
AT2G42260 UVI4
AT5G38740 AGL77
AT1G45191 BGLU1
AT1G45190 DD18
AT5G15490 UGD3
AT1G65260 PTAC4
AT1G10480 ZFP5
AT3G28300 AT14A
AT1G21250 WAK1
AT3G18140 LST8-1
AT2G21470 SAE2
AT1G58270 ZW9
AT1G24150 FH4
AT1G08500 ENODL18
AT1G15500 ATNTT2
AT5G37770 TCH2
AT5G49330 MYB111
AT4G00380 FDM2
AT4G39480 CYP96A9
AT2G45280 RAD51C
AT5G43880 TRM21
AT5G40610 GPDHp
AT5G15720 GLIP7
AT1G31140 GOA
AT4G05440 EDA35
AT4G19490 VPS54
AT2G20700 LLG2
AT2G03800 GEK1
AT3G29160 KIN11
AT2G44880 AHG11
AT2G17870 CSP3
AT1G79820 SGB1
AT4G11370 RHA1A
AT3G11340 UGT76B1
AT5G09230 SRT2
AT4G27460 CBSX5
AT1G11130 SUB
AT3G23210 bHLH34
AT1G79790 FHY1
AT2G22410 SLO1
AT1G01610 GPAT4
AT5G35410 SOS2
AT3G24290 AMT1;5
AT2G24710 GLR2.3
AT3G14440 NCED3
AT4G16340 SPK1
AT5G42300 UBL5
AT4G17695 KAN3
AT3G50360 CEN2
AT5G56510 PUM12
AT1G51740 SYP81
AT1G54990 AXR4
AT4G24460 CLT2
AT2G26410 Iqd4
AT1G12140 FMO GS-OX5
AT5G40230 UMAMIT37
AT1G75020 LPAT4
AT3G27010 TCP20
AT3G53180 NodGS
AT3G10920 MSD1
AT3G17930 DAC
AT1G75790 sks18
AT3G50980 XERO1
AT1G53670 MSRB1
AT2G25140 CLPB4
AT4G14640 CAM8
AT2G16910 AMS
AT4G09960 STK
AT3G61350 SKIP4
AT5G05470 EIF2 ALPHA
AT2G31200 ADF6
AT2G32950 COP1
AT3G45300 IVD
AT3G42658 SADHU3-2
AT3G49680 BCAT3
AT1G78670 GGH3
AT4G23150 CRK7
AT3G03640 BGLU25
AT2G40730 CTEXP
AT1G72320 PUM23
AT5G23440 FTRA1
AT1G02400 GA2OX6
AT5G64960 CDKC2
AT1G15720 TRFL5
AT5G63790 NAC102
AT1G50055 TAS1B
AT1G59680 EDA1
AT1G09000 NP1
AT1G58370 RXF12
AT1G03750 SWI2
AT1G58080 ATP-PRT1
AT3G21740 APO4
AT3G57610 ADSS
AT4G33350 Tic22-IV
AT1G42990 BZIP60
AT5G51750 SBT1.3
AT1G71002 MIR858a
AT5G59505 MIR172e
AT2G31980 CYS2
AT5G55990 CBL2
AT1G34290 RLP5
AT2G37970 SOUL-1
AT3G56560 NAC065
AT1G30040 GA2OX2
AT3G04280 RR22
AT2G29125 RTFL2
AT5G50480 NF-YC6
AT5G53660 GRF7
AT5G63860 UVR8
AT4G30190 HA2
AT2G35190 NPSN11
AT5G12840 NF-YA1
AT3G29365 EXPA19
AT3G29360 UGD2
AT2G28290 SYD
AT3G27730 RCK
AT2G28740 HIS4
AT4G00630 KEA2
AT3G07360 PUB9
AT1G27680 APL2
AT5G47560 TDT
AT1G52690 LEA7
AT2G45950 SK20
AT5G39820 NAC094
AT2G36750 UGT73C1
AT4G09010 TL29
AT1G10270 GRP23
AT3G24050 GATA1
AT5G35490 MRU1
AT1G24880 LpxC2
AT1G72310 ATL3
AT4G36730 GBF1
AT5G30510 RPS1
AT1G26760 SDG35
AT2G03210 FUT2
AT2G43070 SPPL3
AT3G61040 CYP76C7
AT3G14930 HEME1
AT1G60025 MIR426
AT3G23805 RALFL24
AT3G23800 SBP3
AT2G20290 XIG
AT1G04635 EMB1687
AT5G48953 LCR86
AT5G48950 DHNAT2
AT4G05450 MFDX1
AT2G17220 Kin3
AT2G01500 PFS2
AT1G20330 SMT2
AT5G13670 UMAMIT15
AT2G42380 BZIP34
AT1G10830 Z-ISO
AT1G30900 VSR6
AT5G45970 RAC2
AT1G65650 UCH2
AT5G37630 EMB2656
AT2G43920 HOL2
AT3G61620 RRP41
AT5G03670 TRM28
AT5G04900 NOL
AT5G08280 HEMC
AT4G01220 MGP4
AT1G80820 CCR2
AT4G38920 VHA-C3
AT5G42520 BPC6
AT2G14750 APK
AT4G39030 EDS5
AT4G35550 WOX13
AT2G15480 UGT73B5
AT1G53990 GLIP3
AT3G49110 PRXCA
AT4G16990 RLM3
AT2G45560 CYP76C1
AT3G16420 PBP1
AT3G17810 PYD1
AT3G25770 AOC2
AT2G34860 EDA3
AT3G15210 ERF4
AT3G63080 GPX5
AT2G20570 GPRI1
AT1G47840 HXK3
AT5G64410 OPT4
AT3G50080 VFB2
AT5G25090 ENODL13
AT4G17710 HDG4
AT4G25270 OTP70
AT5G47040 LON2
AT1G79610 NHX6
AT4G27690 VPS26B
AT3G01700 AGP11
AT4G26560 CBL7
AT1G06770 DRIP1
AT3G18270 CYP77A5P
AT3G24550 PERK1
AT1G78050 PGM
AT4G28250 EXPB3
AT2G33070 NSP2
AT2G24500 FZF
AT4G24580 REN1
AT1G80070 SUS2
AT5G62810 PEX14
AT4G21030 ATDOF4.2
AT3G53060 SK6
AT5G65450 UBP17
AT1G07960 PDIL5-1
AT2G23180 CYP96A1
AT4G14430 IBR10
AT3G12680 HUA1
AT1G68210 APRR6
AT2G39730 RCA
AT3G13080 ABCC3
AT2G31500 CPK24
AT1G15950 CCR1
AT5G57380 VIN3
AT5G62100 BAG2
AT2G39080 EMB2799
AT2G28500 LBD11
AT4G33530 KUP5
AT5G63050 EMB2759
AT1G73280 scpl3
AT3G07610 IBM1
AT1G05420 OFP12
AT1G72150 PATL1
AT4G22670 HIP1
AT2G03050 EMB93
AT2G33810 SPL3
AT5G60500 cPT8
AT2G46440 CNGC11
AT5G57660 COL5
AT4G32720 La1
AT2G02500 ISPD
AT1G55060 UBQ12
AT1G06190 RHON1
AT1G49040 SCD1
AT1G09210 CRT1b
AT4G31820 ENP
AT2G37010 NAP12
AT4G33090 APM1
AT1G65410 ABCI13
AT1G54330 NAC020
AT1G69940 PPME1
AT4G34370 ARI1
AT5G55810 NMNAT
AT1G33980 UPF3
AT4G04870 CLS
AT5G51120 PABN1
AT2G05990 MOD1
AT1G70140 FH8
AT3G21280 UBP7
AT1G34460 CYCB1;5
AT5G18560 PUCHI
AT1G47630 CYP96A7
AT5G14640 SK13
AT2G05335 SCRL15
AT4G35020 RAC3
AT4G16600 PGSIP8
AT5G11160 APT5
AT5G36870 GSL09
AT1G63970 ISPF
AT1G22920 CSN5A
AT4G01750 RGXT2
AT4G00400 GPAT8
AT2G44100 GDI1
AT5G46880 HB-7
AT4G09153 LCR36
AT3G27530 GC6
AT3G27280 PHB4
AT4G17550 G3Pp4
AT5G47680 TRM10
AT1G27720 TAF4B
AT2G47450 CAO
AT5G40480 EMB3012
AT1G62360 STM
AT1G64400 LACS3
AT4G03320 Tic20-IV
AT3G47640 PYE
AT1G17470 DRG1
AT4G19230 CYP707A1
AT1G48300 DGAT3
AT3G14010 CID4
AT3G53260 PAL2
AT3G47390 PHS1
AT4G38220 AQI
AT1G21760 FBP7
AT1G12640 LPLAT1
AT3G12110 ACT11
AT2G20310 RIN13
AT3G48160 DEL1
AT5G02270 ABCI20
AT5G19310 CHR23
AT3G52600 CWINV2
AT3G61780 emb1703
AT2G05840 PAA2
AT4G25840 GPP1
AT2G22810 ACS4
AT2G25840 OVA4
AT1G04170 EIF2 GAMMA
AT2G14120 DRP3B
AT1G01520 ASG4
AT1G08290 WIP3
AT5G23010 MAM1
AT3G17630 CHX19
AT1G61120 TPS04
AT3G16320 CDC27a
AT3G20400 EMB2743
AT1G13690 ATE1
AT3G63430 TRM5
AT3G11670 DGD1
AT3G22231 PCC1
AT1G15960 NRAMP6
AT3G55370 OBP3
AT1G18510 TET16
AT2G21540 SFH3
AT2G33385 arpc2b
AT2G33380 RD20
AT2G23030 SNRK2.9
AT2G26000 BRIZ2
AT3G12800 SDRB
AT1G66470 RHD6
AT1G23550 SRO2
AT5G20540 BRXL4
AT1G09450 Haspin
AT3G50470 HR3
AT2G32260 CCT1
AT1G03380 ATG18G
AT3G15000 RIP1
AT5G25110 CIPK25
AT1G54130 RSH3
AT1G58450 TPR6
AT2G25060 ENODL14
AT3G53920 SIGC
AT5G59150 RABA2D
AT5G62600 MOS14
AT4G13280 TPS12
AT3G05890 RCI2B
AT3G18400 NAC058
AT4G12480 EARLI1
AT3G10230 LYC
AT5G53160 RCAR3
AT4G13750 NOV
AT5G57880 MPS1
AT4G24770 RBP31
AT2G33600 CRL2
AT2G38650 GAUT7
AT2G29570 PCNA2
AT5G15860 PCME
AT3G42960 ATA1
AT1G01950 ARK2
AT2G26870 NPC2
AT3G44490 hda17
AT2G18460 LCV3
AT3G07130 PAP15
AT1G72830 NF-YA3
AT2G37630 AS1
AT5G10090 TPR13
AT4G23790 TBL24
AT2G39290 PGP1
AT4G31610 REM1
AT1G47870 ATE2F2
AT3G08560 VHA-E2
AT3G56630 CYP94D2
AT2G35770 scpl28
AT2G04780 FLA7
AT1G32540 LOL1
AT1G01470 LEA14
AT3G05790 LON4
AT1G63690 SPPL2
AT3G60250 CKB3
AT2G48120 PAC
AT2G03060 AGL30
AT1G56600 GolS2
AT1G78960 LUP2
AT1G77710 CCP2
AT5G55130 CNX5
AT1G48520 GATB
AT1G64640 ENODL8
AT1G55740 SIP1
AT5G61440 ACHT5
AT1G65590 HEXO3
AT2G46255 MIR159c
AT4G37760 SQE3
AT4G29290 LCR26
AT3G21850 SK9
AT4G04930 DES-1-LIKE
AT1G30570 HERK2
AT3G60880 DHDPS1
AT2G39900 WLIM2a
AT2G43750 OASB
AT5G52640 HSP90.1
AT3G21580 ABCI12
AT5G19550 ASP2
AT5G54770 THI1
AT4G34230 CAD5
AT4G35180 LHT7
AT4G39400 BRI1
AT4G39403 PLS
AT5G16850 TERT
AT1G58180 BCA6
AT4G05330 AGD13
AT2G42400 VOZ2
AT4G40010 SNRK2.7
AT4G15560 CLA1
AT4G11660 AT-HSFB2B
AT1G56010 NAC1
AT2G03880 REME1
AT5G41520 RPS10B
AT5G53200 TRY
AT5G18680 TLP11
AT1G25280 TLP10
AT5G53350 CLPX
AT3G16690 SWEET16
AT3G29290 emb2076
AT1G19910 AVA-P2
AT3G22740 HMT3
AT2G27250 CLV3
AT1G31630 AGL86
AT1G22770 GI
AT1G13320 PP2AA3
AT4G00370 ANTR2
AT2G01905 CYCJ18
AT1G32060 PRK
AT3G46090 ZAT7
AT5G42380 CML37
AT2G47860 SETH6
AT3G20840 PLT1
AT3G25830 TPS-CIN
AT2G21940 SK1
AT5G43380 TOPP6
AT5G21920 YLMG2
AT1G57870 SK42
AT4G27950 CRF4
AT4G13510 AMT1;1
AT5G38150 PMI15
AT1G79560 FTSH12
AT3G14225 GLIP4
AT5G06240 emb2735
AT5G02030 RPL
AT5G03340 AtCDC48C
AT1G52185 MIR406
AT5G42810 IPK1
AT3G53760 GCP4
AT1G59610 DL3
AT4G15910 DI21
AT1G60190 PUB19
AT2G43410 FPA
AT2G17640 ATSERAT3;1
AT3G02850 SKOR
AT3G19130 RBP47B
AT5G22570 WRKY38
AT5G08330 TCP11
AT5G08335 ATSTE14B
AT1G08620 PKDM7D
AT1G60440 PANK1
AT2G22990 SNG1
AT2G28930 PK1B
AT5G23190 CYP86B1
AT1G01280 CYP703A2
AT1G56450 PBG1
AT3G49600 UBP26
AT1G02950 GSTF4
AT4G24980 UMAMIT16-psi
AT3G15354 SPA3
AT1G01750 ADF11
AT4G22200 KT2/3
AT3G59050 PAO3
AT3G51260 PAD1
AT3G03810 EDA30
AT1G54580 ACP2
AT4G27180 ATK2
AT5G24160 SQE6
AT1G49630 PREP2
AT1G18300 NUDT4
AT1G55180 PLDEPSILON
AT2G26211 MIR825
AT1G02220 NAC003
AT1G31020 TO2
AT1G34210 SERK2
AT3G47930 GLDH
AT4G22970 ESP
AT3G54920 PMR6
AT3G58010 PGL34
AT3G57690 AGP23
AT4G26270 PFK3
AT5G45090 PP2-A7
AT1G68190 BBX27
AT3G10370 SDP6
AT5G54570 BGLU41
AT5G50400 PAP27
AT3G19960 ATM1
AT5G58670 PLC1
AT5G13820 TBP1
AT1G71990 FUT13
AT2G38195 APD4
AT2G35110 GRL
AT5G21482 CKX7
AT2G39820 eIF6B
AT4G29940 PRHA
AT2G32765 SUMO5
AT4G28090 sks10
AT1G12700 RPF1
AT2G28210 ACA2
AT1G69240 MES15
AT1G78340 GSTU22
AT5G22900 CHX3
AT3G18610 NUC-L2
AT1G70645 MIR777
AT2G16740 UBC29
AT1G73590 PIN1
AT1G47240 NRAMP2
AT2G38440 SCAR2
AT2G39310 JAL22
AT5G11530 EMF1
AT3G44350 NAC061
AT1G36160 ACC1
AT4G00850 GIF3
AT5G52060 BAG1
AT2G44680 CKB4
AT3G04630 WDL1
AT5G54960 PDC2
AT1G77690 LAX3
AT1G76340 GONST3
AT5G14960 DEL2
AT4G08320 TPR8
AT1G29400 ML5
AT3G09810 IDH-VI
AT5G67110 ALC
AT1G26985 MIR395c
AT1G11650 RBP45B
AT1G65960 GAD2
AT1G71697 CK1
AT1G71696 SOL1
AT1G16150 WAKL4
AT5G47820 FRA1
AT4G34680 GATA3
AT5G55300 TOP1ALPHA
AT5G13580 ABCG6
AT1G65380 CLV2
AT3G20140 CYP705A23
AT2G21330 FBA1
AT1G10210 MPK1
AT5G12180 CPK17
AT1G60600 ABC4
AT1G08420 BSL2
AT3G17440 NPSN13
AT1G66600 ABO3
AT3G25265 LCR4
AT1G19270 DA1
AT5G15600 SP1L4
AT5G18270 ANAC087
AT4G15248 BBX30
AT5G43610 SUC6
AT2G15400 NRPE3B
AT1G53910 RAP2.12
AT2G19950 GC1
AT3G63000 NPL41
AT1G19890 MGH3
AT4G01840 KCO5
AT3G26790 FUS3
AT1G14440 HB31
AT5G05490 SYN1
AT1G79690 NUDT3
AT3G22950 ARFC1
AT1G12840 DET3
AT2G17510 EMB2763
AT4G16265 NRPB9B
AT1G80560 IMD2
AT4G26070 MEK1
AT2G27040 AGO4
AT3G50000 CKA2
AT4G12560 CPR1
AT1G51660 MKK4
AT4G24500 SIC
AT3G10600 CAT7
AT5G59870 HTA6
AT3G14385 MIR169f
AT3G46530 RPP13
AT3G13550 FUS9
AT1G53280 DJ1B
AT5G65720 NFS1
AT2G34520 RPS14
AT2G20800 NDB4
AT1G07980 NF-YC10
AT5G39550 VIM3
AT5G26040 HDA2
AT1G67230 LINC1
AT3G06250 FRS7
AT5G67600 WIH1
AT5G62180 CXE20
AT4G25750 ABCG4
AT5G48000 CYP708A2
AT5G22290 NAC089
AT1G79330 MC5
AT3G12600 NUDT16
AT5G37370 ATSRL1
AT1G35112 SADHU2-1
AT2G31320 PARP1
AT3G57860 UVI4-LIKE
AT3G16830 TPR2
AT1G74420 FUT3
AT2G24000 scpl22
AT5G66400 RAB18
AT4G24080 ALL1
AT1G08980 AMI1
AT5G24550 BGLU32
AT1G04510 MAC3A
AT5G57560 TCH4
AT1G55570 sks12
AT2G40160 TBL30
AT1G48020 PMEI1
AT1G49770 RGE1
AT5G52300 LTI65
AT3G22190 IQD5
AT5G27600 LACS7
AT1G48790 AMSH1
AT3G46940 DUT1
AT1G59830 PP2A-1
AT4G23940 FtsHi1
AT5G56210 WIP2
AT3G18035 HON4
AT4G27060 TOR1
AT4G22010 sks4
AT5G20070 NUDX19
AT3G04340 emb2458
AT5G48543 LCR1
AT5G48545 HINT3
AT3G50760 GATL2
AT5G44640 BGLU13
AT1G76890 GT2
AT5G55540 TRN1
AT1G70170 MMP
AT1G06110 SKIP16
AT2G33233 LCR49
AT2G33230 YUC7
AT3G57080 NRPE5
AT3G21175 ZML1
AT5G48090 ELP1
AT1G09830 PUR2
AT1G34390 ARF22
AT4G32940 GAMMA-VPE
AT3G58190 LBD29
AT5G45110 NPR3
AT4G28110 MYB41
AT5G20920 EIF2 BETA
AT1G68010 HPR
AT2G29045 LCR62
AT2G42850 CYP718
AT4G08900 ARGAH1
AT1G43850 SEU
AT5G50210 QS
AT1G75310 AUL1
AT1G07790 HTB1
AT1G73410 MYB54
AT2G38760 ANNAT3
AT4G39850 ABCD1
AT2G35300 LEA18
AT1G37150 HCS2
AT1G61820 BGLU46
AT5G43513 LURE1.3
AT5G43510 LURE1.2
AT5G43516 LURE1.6
AT5G43518 LURE1.4
AT2G41350 AUG1
AT2G44180 MAP2A
AT3G24315 AtSec20
AT5G39690 NAC093
AT5G39693 MIR869
AT2G18550 HB21
AT1G22300 GRF10
AT5G10250 DOT3
AT4G21280 PSBQA
AT4G36670 PMT6
AT5G40370 GRXC2
AT5G18820 Cpn60alpha2
AT1G64950 CYP89A5
AT2G03150 emb1579
AT4G37070 PLP1
AT2G02820 MYB88
AT1G31930 XLG3
AT1G64480 CBL8
AT1G76135 MIR394b
AT1G76130 AMY2
AT3G09880 ATB' BETA
AT1G16340 ATKDSA2
AT3G23920 BAM1
AT3G60360 EDA14
AT5G13280 AK-LYS1
AT5G02790 GSTL3
AT4G13940 HOG1
AT1G64220 TOM7-2
AT2G01420 PIN4
AT4G19810 ChiC
AT1G10970 ZIP4
AT2G43840 UGT74F1
AT1G64810 APO1
AT2G12480 SCPL43
AT3G21430 ALY3
AT1G31340 RUB1
AT5G04820 OFP13
AT3G55480 PAT2
AT2G21270 UFD1
AT5G08040 TOM5
AT2G13680 CALS5
AT5G16560 KAN
AT5G28840 GME
AT1G18590 SOT17
AT2G45440 DHDPS2
AT5G23090 NF-YB13
AT5G49240 APRR4
AT5G46210 CUL4
AT3G16500 PAP1
AT3G49250 DMS3
AT4G00720 SK32
AT3G23100 XRCC4
AT5G01540 LECRKA4.1
AT4G27260 WES1
AT2G20630 PIA1
AT5G60870 RUG3
AT1G03300 ATDUF1
AT3G26160 CYP71B17
AT3G26165 CYP71B18
AT3G57240 BG3
AT3G49920 VDAC5
AT5G06530 ABCG22
AT5G34940 GUS3
AT3G18480 CASP
AT5G65080 MAF5
AT3G18485 ILR2
AT2G33130 RALFL18
AT5G28020 CYSD2
AT1G80330 GA3OX4
AT4G21370 PSEUDOSRKA
AT3G56110 PRA1.B1
AT2G26700 PID2
AT1G01220 FKGP
AT5G62680 GTR2
AT3G13450 DIN4
AT2G30790 PSBP-2
AT5G07370 IPK2a
AT2G34202 MIR399d
AT5G62020 HSFB2A
AT4G31120 SKB1
AT2G34208 MIR399f
AT5G27100 GLR2.1
AT1G56160 MYB72
AT5G58970 UCP2
AT2G41110 CAM2
AT4G10960 UGE5
AT1G01040 DCL1
AT1G01046 MIR838
AT1G69750 COX19-2
AT1G43640 TLP5
AT1G44910 PRP40A
AT1G01700 ROPGEF2
AT3G09650 HCF152
AT3G54180 CDKB1;1
AT1G02530 ABCB12
AT4G29740 CKX4
AT3G05710 SYP43
AT3G56960 PIP5K4
AT3G54230 SUA
AT3G20100 CYP705A19
AT4G32570 TIFY8
AT1G70840 MLP31
AT4G31900 PKR2
AT5G13730 SIG4
AT1G54470 RPP27
AT5G45830 DOG1
AT5G21170 AKINBETA1
AT4G05000 VPS28-2
AT3G57765 U2.3
AT1G27970 NTF2B
AT4G33220 PME44
AT1G59980 ARL2
AT4G02380 SAG21
AT1G07051 MIR847
AT1G62980 EXPA18
AT5G16760 ITPK1
AT5G15230 GASA4
AT5G53280 PDV1
AT4G35100 PIP3
AT1G24400 LHT2
AT5G50390 EMB3141
AT1G26310 CAL
AT5G49480 CP1
AT2G45130 SPX3
AT5G59340 WOX2
AT5G46760 MYC3
AT5G14180 MPL1
AT4G13075 RALFL30
AT2G35530 bZIP16
AT3G46010 ADF1
AT2G01110 APG2
AT1G48930 GH9C1
AT1G32350 AOX1D
AT4G17340 TIP2;2
AT3G02540 RAD23C
AT5G43300 GDPD3
AT1G35240 ARF20
AT2G01980 SOS1
AT1G62200 PTR6
AT1G77180 SKIP
AT1G35515 HOS10
AT4G03240 FH
AT3G47760 ABCA5
AT1G17730 VPS46.1
AT1G13890 SNAP30
AT1G77450 NAC032
AT1G29970 RPL18AA
AT1G48140 DPMS3
AT1G28370 ERF11
AT4G23890 NdhS
AT2G02980 OTP85
AT4G19990 FRS1
AT1G65890 AAE12
AT3G53450 LOG4
AT1G16060 ADAP
AT1G29390 COR314-TM2
AT1G29395 COR413IM1
AT5G42890 SCP2
AT2G22910 NAGS1
AT3G55850 LAF3
AT3G12250 TGA6
AT1G01200 RABA3
AT2G15970 COR413-PM1
AT5G10870 CM2
AT1G08000 GATA10
AT5G56080 NAS2
AT3G48330 PIMT1
AT2G15390 FUT4
AT1G34260 FAB1D
AT3G22460 OASA2
AT3G54720 AMP1
AT2G24980 EXT6
AT3G12920 BRG3
AT1G21120 IGMT2
AT4G24900 TTL
AT2G21750 EC1.3
AT2G23660 LBD10
AT2G26290 ARSK1
AT2G16280 KCS9
AT4G16570 PRMT7
AT5G46400 PRP39-2
AT3G50530 CRK
AT1G13400 NUB
AT3G23730 XTH16
AT5G25250 FLOT1
AT1G54270 EIF4A-2
AT5G01730 SCAR4
AT5G64520 XRCC2
AT1G03170 FAF2
AT3G45860 CRK4
AT1G51170 UCN
AT4G27760 FEY
AT1G06520 GPAT1
AT4G27765 MIR828
AT5G26751 SK 11
AT3G06940 MUG5
AT3G13640 ABCE1
AT5G58010 LRL3
AT5G53040 RKD4
AT1G70530 CRK3
AT5G22980 scpl47
AT3G18690 MKS1
AT2G38110 GPAT6
AT2G30340 LBD13
AT2G31430 PMEI5
AT2G36420 TRM27
AT1G16330 CYCB3;1
AT3G06360 AGP27
AT4G24120 YSL1
AT2G26930 CDPMEK
AT2G29740 UGT71C2
AT4G30440 GAE1
AT5G27807 MIR164c
AT3G52820 PAP22
AT4G14540 NF-YB3
AT1G72970 HTH
AT3G19270 CYP707A4
AT1G73370 SUS6
AT4G23690 DIR6
AT2G37770 ChlAKR
AT5G54810 TSB1
AT4G31710 GLR2.4
AT3G45000 VPS24.2
AT1G62040 ATG8C
AT2G44570 GH9B12
AT2G47000 ABCB4
AT3G08730 PK1
AT4G03080 BSL1
AT5G51550 EXL3
AT5G67190 DEAR2
AT1G69540 AGL94
AT1G49860 GSTF14
AT4G08500 MEKK1
AT5G53890 PSKR2
AT4G37400 CYP81F3
AT2G02470 AL6
AT5G50600 HSD1
AT1G64070 RLM1
AT1G65300 AGL38
AT5G20410 MGD2
AT1G10522 PRIN2
AT1G10520 Pol{lambda}
AT4G02020 SWN
AT5G54380 THE1
AT2G43650 EMB2777
AT1G10290 ADL6
AT5G16480 PFA-DSP5
AT4G36280 CRH1
AT5G10600 CYP81K2
AT5G55920 OLI2
AT5G51230 EMF2
AT5G09660 PMDH2
AT2G01350 QPT
AT5G41200 AGL75
AT5G53560 CB5-E
AT5G49070 KCS21
AT2G17310 SON1
AT5G19320 RANGAP2
AT3G29390 RIK
AT5G18410 PIR121
AT3G26710 CCB1
AT1G18140 LAC1
AT4G11740 SAY1
AT4G30120 HMA3
AT2G23460 XLG1
AT2G18060 VND1
AT2G27510 FD3
AT3G11220 ELO1
AT3G27440 UKL5
AT5G05410 DREB2A
AT2G22330 CYP79B3
AT3G27190 UKL2
AT3G21780 UGT71B6
AT1G27650 ATU2AF35A
AT5G01240 LAX1
AT3G60570 EXPB5
AT1G28490 SYP61
AT5G41990 WNK8
AT2G11810 MGDC
AT5G43170 ZF3
AT5G39720 AIG2L
AT1G67040 TRM22
AT1G07900 LBD1
