KIF14	HP:0000007;HP:0000076;HP:0000089;HP:0000104;HP:0000122;HP:0000148;HP:0000193;HP:0000219;HP:0000252;HP:0000340;HP:0000347;HP:0000369;HP:0000431;HP:0000463;HP:0000486;HP:0000568;HP:0000582;HP:0000609;HP:0000618;HP:0001249;HP:0001263;HP:0001274;HP:0001290;HP:0001302;HP:0001321;HP:0001347;HP:0001511;HP:0001562;HP:0001838;HP:0002119;HP:0002194;HP:0002282;HP:0002465;HP:0002472;HP:0002804;HP:0003103;HP:0003828;HP:0004322;HP:0004719;HP:0006872;HP:0007018;HP:0007333;HP:0009879;HP:0010864;HP:0032464
KIF15	HP:0000179;HP:0000219;HP:0000252;HP:0000280;HP:0000311;HP:0000316;HP:0000319;HP:0000369;HP:0000403;HP:0000414;HP:0000463;HP:0000486;HP:0000494;HP:0000678;HP:0000752;HP:0000958;HP:0000960;HP:0001106;HP:0001156;HP:0001249;HP:0001250;HP:0001274;HP:0001344;HP:0001531;HP:0001631;HP:0001792;HP:0001873;HP:0001903;HP:0002307;HP:0002465;HP:0002557;HP:0002714;HP:0002750;HP:0003086;HP:0003763;HP:0004322;HP:0006979;HP:0007874;HP:0008404;HP:0008551;HP:0008872;HP:0008897;HP:0008947;HP:0009226;HP:0009597;HP:0010230;HP:0011344;HP:0011800;HP:0012172;HP:0012385;HP:0012745;HP:0030084;HP:0030215;HP:0030799;HP:0100703;HP:0100716
KIF1A	HP:0000006;HP:0000007;HP:0000174;HP:0000177;HP:0000194;HP:0000212;HP:0000224;HP:0000238;HP:0000252;HP:0000272;HP:0000286;HP:0000293;HP:0000400;HP:0000463;HP:0000496;HP:0000570;HP:0000572;HP:0000639;HP:0000648;HP:0000729;HP:0000733;HP:0000762;HP:0000970;HP:0000975;HP:0001069;HP:0001182;HP:0001249;HP:0001250;HP:0001251;HP:0001252;HP:0001256;HP:0001257;HP:0001258;HP:0001263;HP:0001265;HP:0001272;HP:0001284;HP:0001290;HP:0001310;HP:0001344;HP:0001347;HP:0001371;HP:0001376;HP:0001762;HP:0001810;HP:0001818;HP:0001842;HP:0001939;HP:0001999;HP:0002020;HP:0002059;HP:0002061;HP:0002064;HP:0002069;HP:0002072;HP:0002079;HP:0002119;HP:0002120;HP:0002123;HP:0002132;HP:0002133;HP:0002187;HP:0002205;HP:0002317;HP:0002329;HP:0002342;HP:0002352;HP:0002360;HP:0002384;HP:0002395;HP:0002465;HP:0002521;HP:0002540;HP:0002645;HP:0002650;HP:0002661;HP:0002804;HP:0002815;HP:0002839;HP:0002936;HP:0003028;HP:0003103;HP:0003196;HP:0003202;HP:0003272;HP:0003307;HP:0003380;HP:0003448;HP:0003477;HP:0003487;HP:0003593;HP:0003676;HP:0003677;HP:0003693;HP:0003828;HP:0004322;HP:0004349;HP:0004422;HP:0005930;HP:0006121;HP:0006829;HP:0006855;HP:0006956;HP:0007020;HP:0007141;HP:0007210;HP:0007340;HP:0007366;HP:0007460;HP:0008000;HP:0008391;HP:0008572;HP:0008872;HP:0008936;HP:0008969;HP:0009771;HP:0009830;HP:0010553;HP:0010741;HP:0010818;HP:0010819;HP:0010821;HP:0010864;HP:0011097;HP:0011147;HP:0011153;HP:0011448;HP:0011471;HP:0011800;HP:0011968;HP:0012398;HP:0012407;HP:0012469;HP:0012704;HP:0025097;HP:0025100;HP:0032410;HP:0100275;HP:0100540;HP:0100660;HP:0100704;HP:0100716;HP:0200136
KIF1B	HP:0000006;HP:0000093;HP:0000096;HP:0000405;HP:0000519;HP:0000526;HP:0000740;HP:0000765;HP:0000790;HP:0000822;HP:0000875;HP:0000957;HP:0000975;HP:0000980;HP:0001028;HP:0001069;HP:0001095;HP:0001251;HP:0001265;HP:0001284;HP:0001293;HP:0001336;HP:0001337;HP:0001342;HP:0001425;HP:0001428;HP:0001508;HP:0001605;HP:0001618;HP:0001635;HP:0001649;HP:0001761;HP:0001765;HP:0001824;HP:0001903;HP:0001920;HP:0001945;HP:0001962;HP:0002014;HP:0002018;HP:0002027;HP:0002176;HP:0002277;HP:0002331;HP:0002460;HP:0002574;HP:0002653;HP:0002664;HP:0002666;HP:0002864;HP:0002936;HP:0003005;HP:0003006;HP:0003072;HP:0003345;HP:0003376;HP:0003378;HP:0003380;HP:0003383;HP:0003384;HP:0003431;HP:0003528;HP:0003574;HP:0003639;HP:0003674;HP:0003677;HP:0003690;HP:0003693;HP:0003745;HP:0003829;HP:0005584;HP:0006737;HP:0006747;HP:0006748;HP:0008629;HP:0009027;HP:0009711;HP:0009830;HP:0010532;HP:0010543;HP:0011703;HP:0011977;HP:0011978;HP:0011979;HP:0012222;HP:0012378;HP:0025269;HP:0031284;HP:0031500;HP:0100749;HP:0200036
KIF1C	HP:0000007;HP:0000252;HP:0000473;HP:0000666;HP:0000668;HP:0001256;HP:0001257;HP:0001260;HP:0001263;HP:0001272;HP:0001310;HP:0001347;HP:0002059;HP:0002066;HP:0002072;HP:0002080;HP:0002169;HP:0002317;HP:0002359;HP:0002380;HP:0002395;HP:0002497;HP:0002500;HP:0002599;HP:0003487;HP:0003676;HP:0003693;HP:0004322;HP:0007663;HP:0009830;HP:0011096;HP:0025357;HP:0030051;HP:0030187
KIF20A	HP:0001279;HP:0001297;HP:0001639;HP:0001653;HP:0001907;HP:0002205;HP:0002240;HP:0005110;HP:0005162;HP:0005180;HP:0008897;HP:0012398;HP:0012764;HP:0030718;HP:0030950;HP:0031295;HP:0031329;HP:0100598
KIF21A	HP:0000006;HP:0000565;HP:0000577;HP:0001477;HP:0001488;HP:0001491;HP:0007936;HP:0012241;HP:0012242;HP:0031721;HP:0031723
KIF22	HP:0000006;HP:0000256;HP:0000272;HP:0000369;HP:0000445;HP:0000463;HP:0000470;HP:0000926;HP:0000977;HP:0001252;HP:0001263;HP:0001290;HP:0001374;HP:0001388;HP:0001498;HP:0001602;HP:0001763;HP:0002007;HP:0002164;HP:0002650;HP:0002651;HP:0002652;HP:0002758;HP:0002808;HP:0002827;HP:0002857;HP:0002970;HP:0002983;HP:0003015;HP:0003025;HP:0003045;HP:0003083;HP:0003090;HP:0003196;HP:0003301;HP:0003370;HP:0004322;HP:0005008;HP:0005092;HP:0005107;HP:0005121;HP:0005280;HP:0005692;HP:0006016;HP:0006127;HP:0006236;HP:0006454;HP:0008457;HP:0008755;HP:0008819;HP:0009164;HP:0009836;HP:0010301;HP:0010582;HP:0010585;HP:0011800;HP:0012296;HP:0012297;HP:0012299;HP:0100625
KIF23	HP:0000225;HP:0000980;HP:0001903;HP:0002249;HP:0002315;HP:0002904;HP:0002910;HP:0003452;HP:0004322;HP:0004447;HP:0005518;HP:0011273;HP:0011891;HP:0012378;HP:0025035;HP:0025196;HP:0025354;HP:0030140
KIF2A	HP:0000006;HP:0000252;HP:0000639;HP:0001250;HP:0001263;HP:0001302;HP:0001511;HP:0002079;HP:0002510;HP:0002539;HP:0031882;HP:0032409
KIF3B	HP:0000006;HP:0000510;HP:0000662;HP:0001133;HP:0001395;HP:0001413;HP:0001433;HP:0001647;HP:0002040;HP:0011463;HP:0025158;HP:0030329;HP:0030473;HP:0033149;HP:0100259
KIF4A	HP:0001249;HP:0001250;HP:0001419;HP:0001999;HP:0002465
KIF5A	HP:0000006;HP:0000012;HP:0000020;HP:0000252;HP:0000365;HP:0000508;HP:0000510;HP:0000639;HP:0000980;HP:0001250;HP:0001251;HP:0001258;HP:0001290;HP:0001300;HP:0001336;HP:0001347;HP:0001761;HP:0002015;HP:0002061;HP:0002064;HP:0002072;HP:0002104;HP:0002166;HP:0002305;HP:0002342;HP:0002395;HP:0002619;HP:0002650;HP:0002839;HP:0002936;HP:0003401;HP:0003477;HP:0003487;HP:0003577;HP:0003581;HP:0003676;HP:0003829;HP:0005340;HP:0005679;HP:0006886;HP:0006980;HP:0006986;HP:0007141;HP:0007281;HP:0007340;HP:0007350;HP:0007354;HP:0008075;HP:0008944;HP:0008969;HP:0009129;HP:0011448;HP:0011449;HP:0011968;HP:0012448;HP:0031958;HP:0100543;HP:0100704
KIF5C	HP:0000006;HP:0000252;HP:0001250;HP:0001263;HP:0001344;HP:0001511;HP:0001989;HP:0002079;HP:0002126;HP:0002510;HP:0002539;HP:0002804;HP:0003577;HP:0003828
KIF7	HP:0000007;HP:0000023;HP:0000028;HP:0000047;HP:0000054;HP:0000098;HP:0000104;HP:0000143;HP:0000175;HP:0000176;HP:0000180;HP:0000190;HP:0000193;HP:0000194;HP:0000199;HP:0000204;HP:0000207;HP:0000218;HP:0000233;HP:0000238;HP:0000256;HP:0000260;HP:0000269;HP:0000272;HP:0000276;HP:0000278;HP:0000286;HP:0000308;HP:0000316;HP:0000319;HP:0000322;HP:0000337;HP:0000340;HP:0000343;HP:0000347;HP:0000358;HP:0000365;HP:0000368;HP:0000369;HP:0000377;HP:0000384;HP:0000405;HP:0000407;HP:0000426;HP:0000431;HP:0000455;HP:0000470;HP:0000486;HP:0000490;HP:0000494;HP:0000528;HP:0000565;HP:0000568;HP:0000589;HP:0000639;HP:0000648;HP:0000685;HP:0000767;HP:0000768;HP:0000776;HP:0000889;HP:0001004;HP:0001156;HP:0001159;HP:0001161;HP:0001162;HP:0001177;HP:0001182;HP:0001199;HP:0001249;HP:0001250;HP:0001251;HP:0001263;HP:0001270;HP:0001274;HP:0001288;HP:0001290;HP:0001305;HP:0001320;HP:0001331;HP:0001337;HP:0001373;HP:0001425;HP:0001508;HP:0001510;HP:0001513;HP:0001537;HP:0001561;HP:0001601;HP:0001622;HP:0001627;HP:0001641;HP:0001671;HP:0001770;HP:0001829;HP:0001830;HP:0001841;HP:0001999;HP:0002007;HP:0002023;HP:0002104;HP:0002119;HP:0002139;HP:0002269;HP:0002323;HP:0002419;HP:0002444;HP:0002553;HP:0002654;HP:0002758;HP:0002857;HP:0002876;HP:0002983;HP:0003196;HP:0004209;HP:0004322;HP:0004408;HP:0004422;HP:0005148;HP:0005930;HP:0006101;HP:0006145;HP:0007036;HP:0007360;HP:0007370;HP:0007894;HP:0008689;HP:0008872;HP:0008897;HP:0009084;HP:0009611;HP:0009942;HP:0010066;HP:0010576;HP:0010864;HP:0011027;HP:0011220;HP:0011802;HP:0012444;HP:0030084;HP:0030680;HP:0030690;HP:0040019;HP:0100258;HP:0100259;HP:0100260;HP:0100333;HP:0100682
KIFBP	HP:0000007;HP:0000047;HP:0000048;HP:0000175;HP:0000232;HP:0000252;HP:0000307;HP:0000316;HP:0000322;HP:0000327;HP:0000340;HP:0000369;HP:0000400;HP:0000414;HP:0000426;HP:0000431;HP:0000470;HP:0000485;HP:0000494;HP:0000506;HP:0000508;HP:0000535;HP:0000574;HP:0000592;HP:0000612;HP:0000664;HP:0001182;HP:0001249;HP:0001250;HP:0001252;HP:0001263;HP:0001290;HP:0001302;HP:0001328;HP:0002079;HP:0002119;HP:0002126;HP:0002209;HP:0002251;HP:0002365;HP:0002553;HP:0003577;HP:0004322;HP:0006101;HP:0006610;HP:0008070;HP:0012471;HP:0012804;HP:0030084;HP:0200020;HP:0200055
KIRREL3	HP:0000252;HP:0000729;HP:0000733;HP:0001256;HP:0001257;HP:0001999;HP:0002020;HP:0002059;HP:0002069;HP:0002072;HP:0002079;HP:0002123;HP:0002133;HP:0002187;HP:0002342;HP:0002352;HP:0002360;HP:0002384;HP:0002465;HP:0002650;HP:0004322;HP:0006829;HP:0006956;HP:0010553;HP:0010818;HP:0010819;HP:0010821;HP:0010864;HP:0011097;HP:0011147;HP:0011153;HP:0011471;HP:0012704;HP:0025097;HP:0025100;HP:0032410;HP:0100660;HP:0100704;HP:0100716;HP:0200136
KISS1	HP:0000002;HP:0000007;HP:0000013;HP:0000026;HP:0000028;HP:0000044;HP:0000054;HP:0000134;HP:0000164;HP:0000175;HP:0000316;HP:0000458;HP:0000716;HP:0000739;HP:0000771;HP:0000786;HP:0000802;HP:0000823;HP:0000869;HP:0000938;HP:0000939;HP:0001608;HP:0002231;HP:0002750;HP:0002761;HP:0003187;HP:0003782;HP:0005280;HP:0006610;HP:0008187;HP:0008197;HP:0008527;HP:0008724;HP:0008734;HP:0011961;HP:0012385;HP:0030019;HP:0040171
KISS1R	HP:0000002;HP:0000006;HP:0000007;HP:0000008;HP:0000013;HP:0000026;HP:0000027;HP:0000028;HP:0000044;HP:0000054;HP:0000104;HP:0000134;HP:0000144;HP:0000164;HP:0000175;HP:0000316;HP:0000407;HP:0000458;HP:0000505;HP:0000508;HP:0000551;HP:0000639;HP:0000716;HP:0000739;HP:0000771;HP:0000786;HP:0000802;HP:0000821;HP:0000823;HP:0000830;HP:0000869;HP:0000938;HP:0000939;HP:0001250;HP:0001251;HP:0001252;HP:0001260;HP:0001288;HP:0001324;HP:0001335;HP:0001337;HP:0001513;HP:0001608;HP:0001761;HP:0001763;HP:0002231;HP:0002652;HP:0002750;HP:0002757;HP:0002761;HP:0003164;HP:0003187;HP:0003782;HP:0004322;HP:0004349;HP:0004409;HP:0005280;HP:0006610;HP:0008064;HP:0008187;HP:0008197;HP:0008213;HP:0008232;HP:0008236;HP:0008527;HP:0008724;HP:0008734;HP:0009804;HP:0010550;HP:0011961;HP:0011969;HP:0012385;HP:0030016;HP:0030019;HP:0030680;HP:0040171;HP:0100639
KIT	HP:0000006;HP:0000252;HP:0000343;HP:0000365;HP:0000431;HP:0000598;HP:0000664;HP:0000953;HP:0000969;HP:0000988;HP:0000989;HP:0001019;HP:0001025;HP:0001034;HP:0001053;HP:0001067;HP:0001072;HP:0001100;HP:0001176;HP:0001249;HP:0001251;HP:0001252;HP:0001392;HP:0001428;HP:0001482;HP:0001880;HP:0001903;HP:0002015;HP:0002017;HP:0002019;HP:0002027;HP:0002211;HP:0002226;HP:0002227;HP:0002239;HP:0002251;HP:0002315;HP:0002648;HP:0002664;HP:0002863;HP:0003745;HP:0004808;HP:0005214;HP:0005506;HP:0005587;HP:0006543;HP:0006753;HP:0007400;HP:0007443;HP:0007542;HP:0007544;HP:0007583;HP:0008066;HP:0008069;HP:0010783;HP:0012325;HP:0012378;HP:0012539;HP:0012733;HP:0100242;HP:0100273;HP:0100495;HP:0100723;HP:0100743;HP:0100751;HP:0100833;HP:0200151
KITLG	HP:0000006;HP:0000077;HP:0000407;HP:0000506;HP:0000508;HP:0000957;HP:0000962;HP:0001003;HP:0001045;HP:0001053;HP:0001100;HP:0002211;HP:0002216;HP:0002251;HP:0003593;HP:0004414;HP:0007505
KIZ	HP:0000007;HP:0000035;HP:0000135;HP:0000405;HP:0000407;HP:0000431;HP:0000463;HP:0000501;HP:0000510;HP:0000512;HP:0000518;HP:0000550;HP:0000563;HP:0000580;HP:0000602;HP:0000613;HP:0000618;HP:0000639;HP:0000648;HP:0000842;HP:0000987;HP:0001133;HP:0001249;HP:0001347;HP:0001513;HP:0005978;HP:0007675;HP:0007703;HP:0008046;HP:0008736
KL	HP:0000007;HP:0000938;HP:0002315;HP:0002514;HP:0002905;HP:0003072;HP:0003165;HP:0005450;HP:0006051;HP:0008208;HP:0012378;HP:0025441;HP:0031415
KLC2	HP:0000007;HP:0000543;HP:0000639;HP:0000648;HP:0000975;HP:0001258;HP:0001260;HP:0001265;HP:0001270;HP:0001371;HP:0001761;HP:0002166;HP:0002194;HP:0002267;HP:0002355;HP:0002600;HP:0002650;HP:0002808;HP:0002828;HP:0003380;HP:0003390;HP:0003477;HP:0003676;HP:0003693;HP:0007002;HP:0007020;HP:0007054;HP:0008944
KLF1	HP:0000006;HP:0000980;HP:0001639;HP:0001744;HP:0001789;HP:0001903;HP:0001923;HP:0002240;HP:0002904;HP:0003330;HP:0003577;HP:0004322;HP:0010971;HP:0010972;HP:0011904;HP:0012132
KLF11	HP:0000006;HP:0000107;HP:0000112;HP:0000488;HP:0000825;HP:0001511;HP:0001513;HP:0001520;HP:0001738;HP:0001998;HP:0002594;HP:0003074;HP:0003076;HP:0004904;HP:0004924;HP:0005978;HP:0008255;HP:0012028;HP:0025502;HP:0030794;HP:0040216;HP:0040217
KLF13	HP:0000006;HP:0000316;HP:0000377;HP:0000486;HP:0000664;HP:0000708;HP:0001156;HP:0001250;HP:0001252;HP:0001256;HP:0001328;HP:0001999;HP:0002342;HP:0003829;HP:0004209;HP:0008050;HP:0010864;HP:0030680
KLF6	HP:0000006;HP:0001428;HP:0012125
KLHDC8B	HP:0000007;HP:0003347;HP:0003459;HP:0012189
KLHL10	HP:0000006;HP:0000789;HP:0000837;HP:0008734;HP:0011961;HP:0011962;HP:0012864
KLHL15	HP:0000028;HP:0000054;HP:0000154;HP:0000280;HP:0000463;HP:0001249;HP:0001250;HP:0001263;HP:0001344;HP:0001419;HP:0002119;HP:0002126
KLHL24	HP:0000006;HP:0001810;HP:0002231;HP:0002293;HP:0007435
KLHL3	HP:0000006;HP:0000007;HP:0000822;HP:0002153;HP:0004918;HP:0008242;HP:0011423
KLHL40	HP:0000007;HP:0000047;HP:0000054;HP:0000239;HP:0000369;HP:0000597;HP:0000602;HP:0000775;HP:0000883;HP:0001181;HP:0001270;HP:0001349;HP:0001371;HP:0001522;HP:0001558;HP:0001561;HP:0001622;HP:0001623;HP:0001989;HP:0002015;HP:0002089;HP:0002375;HP:0002804;HP:0002878;HP:0003202;HP:0003327;HP:0003715;HP:0003798;HP:0003803;HP:0005855;HP:0006829;HP:0007514;HP:0009025;HP:0010628;HP:0011471
KLHL41	HP:0000007;HP:0000047;HP:0000054;HP:0000175;HP:0000218;HP:0000239;HP:0000275;HP:0000276;HP:0000316;HP:0000343;HP:0000347;HP:0000369;HP:0000467;HP:0000470;HP:0000508;HP:0000602;HP:0000765;HP:0000767;HP:0000774;HP:0000775;HP:0000883;HP:0001181;HP:0001265;HP:0001270;HP:0001284;HP:0001290;HP:0001319;HP:0001324;HP:0001349;HP:0001533;HP:0001558;HP:0001561;HP:0001622;HP:0001623;HP:0001638;HP:0001761;HP:0001989;HP:0002015;HP:0002058;HP:0002067;HP:0002068;HP:0002089;HP:0002093;HP:0002312;HP:0002355;HP:0002375;HP:0002483;HP:0002515;HP:0002650;HP:0002705;HP:0002747;HP:0002792;HP:0002804;HP:0002808;HP:0002827;HP:0002857;HP:0002877;HP:0002878;HP:0002970;HP:0003198;HP:0003202;HP:0003236;HP:0003306;HP:0003307;HP:0003324;HP:0003325;HP:0003327;HP:0003458;HP:0003546;HP:0003552;HP:0003557;HP:0003690;HP:0003691;HP:0003722;HP:0003798;HP:0003803;HP:0003828;HP:0005855;HP:0006829;HP:0007514;HP:0008180;HP:0009025;HP:0009027;HP:0009055;HP:0009058;HP:0011968;HP:0030192;HP:0030196;HP:0030198;HP:0030200
KLHL7	HP:0000006;HP:0000007;HP:0000023;HP:0000035;HP:0000077;HP:0000135;HP:0000175;HP:0000191;HP:0000204;HP:0000218;HP:0000243;HP:0000252;HP:0000278;HP:0000293;HP:0000294;HP:0000316;HP:0000365;HP:0000369;HP:0000405;HP:0000407;HP:0000431;HP:0000444;HP:0000463;HP:0000486;HP:0000488;HP:0000501;HP:0000510;HP:0000512;HP:0000518;HP:0000520;HP:0000545;HP:0000563;HP:0000582;HP:0000593;HP:0000602;HP:0000613;HP:0000618;HP:0000639;HP:0000648;HP:0000664;HP:0000774;HP:0000842;HP:0000926;HP:0000980;HP:0000987;HP:0001249;HP:0001250;HP:0001263;HP:0001305;HP:0001347;HP:0001376;HP:0001508;HP:0001511;HP:0001513;HP:0001522;HP:0001561;HP:0001732;HP:0001773;HP:0001883;HP:0001945;HP:0002015;HP:0002020;HP:0002079;HP:0002098;HP:0002120;HP:0002558;HP:0002566;HP:0003042;HP:0003593;HP:0004422;HP:0005280;HP:0005487;HP:0005978;HP:0006610;HP:0007413;HP:0007675;HP:0007703;HP:0008046;HP:0008736;HP:0009465;HP:0009891;HP:0010306;HP:0010864;HP:0011968;HP:0012385;HP:0030680;HP:0100490;HP:0100874
KLHL9	HP:0001430;HP:0002166;HP:0002355;HP:0003376;HP:0003438;HP:0003458;HP:0003477;HP:0006466;HP:0006844;HP:0006937;HP:0006957;HP:0008954;HP:0009005;HP:0009031;HP:0009063;HP:0040081
KLK4	HP:0000007;HP:0000670;HP:0000705;HP:0009102
KLKB1	HP:0000007;HP:0003645
KLLN	HP:0000036;HP:0000158;HP:0000168;HP:0000218;HP:0000221;HP:0000256;HP:0000365;HP:0000518;HP:0000545;HP:0000717;HP:0000767;HP:0000771;HP:0000853;HP:0000982;HP:0000995;HP:0001048;HP:0001053;HP:0001156;HP:0001249;HP:0001250;HP:0001251;HP:0001263;HP:0001317;HP:0001482;HP:0001508;HP:0002516;HP:0002650;HP:0002808;HP:0002858;HP:0002861;HP:0003002;HP:0004322;HP:0004390;HP:0005374;HP:0005584;HP:0005595;HP:0006731;HP:0007565;HP:0008675;HP:0009720;HP:0009726;HP:0010566;HP:0012032;HP:0012062;HP:0012114;HP:0012733;HP:0012740;HP:0012844;HP:0100543;HP:0100579;HP:0100780;HP:0200034;HP:0200063;HP:3000019
KLRC4	HP:0000083;HP:0000155;HP:0000488;HP:0000518;HP:0000613;HP:0000618;HP:0000737;HP:0001061;HP:0001097;HP:0001250;HP:0001251;HP:0001269;HP:0001287;HP:0001288;HP:0001289;HP:0001347;HP:0001369;HP:0001482;HP:0001637;HP:0001653;HP:0001658;HP:0001659;HP:0001701;HP:0001733;HP:0001744;HP:0001824;HP:0001945;HP:0002017;HP:0002024;HP:0002027;HP:0002039;HP:0002076;HP:0002102;HP:0002105;HP:0002113;HP:0002202;HP:0002204;HP:0002239;HP:0002321;HP:0002354;HP:0002376;HP:0002383;HP:0002516;HP:0002633;HP:0002637;HP:0002716;HP:0002829;HP:0003326;HP:0003401;HP:0004420;HP:0004936;HP:0006824;HP:0007256;HP:0008066;HP:0010885;HP:0011107;HP:0012378;HP:0100326;HP:0100584;HP:0100614;HP:0100654;HP:0100758;HP:0100796;HP:0100820;HP:0200034
KMT2A	HP:0000003;HP:0000006;HP:0000028;HP:0000047;HP:0000059;HP:0000076;HP:0000083;HP:0000130;HP:0000164;HP:0000175;HP:0000218;HP:0000219;HP:0000233;HP:0000248;HP:0000252;HP:0000268;HP:0000286;HP:0000294;HP:0000311;HP:0000316;HP:0000324;HP:0000343;HP:0000347;HP:0000348;HP:0000368;HP:0000369;HP:0000400;HP:0000405;HP:0000407;HP:0000413;HP:0000431;HP:0000437;HP:0000445;HP:0000453;HP:0000463;HP:0000465;HP:0000470;HP:0000482;HP:0000486;HP:0000494;HP:0000498;HP:0000501;HP:0000506;HP:0000508;HP:0000518;HP:0000527;HP:0000545;HP:0000574;HP:0000581;HP:0000639;HP:0000664;HP:0000667;HP:0000684;HP:0000687;HP:0000717;HP:0000718;HP:0000722;HP:0000733;HP:0000736;HP:0000739;HP:0000744;HP:0000750;HP:0000752;HP:0000767;HP:0000776;HP:0000786;HP:0000823;HP:0000824;HP:0000960;HP:0000965;HP:0001182;HP:0001249;HP:0001250;HP:0001252;HP:0001263;HP:0001273;HP:0001276;HP:0001290;HP:0001385;HP:0001387;HP:0001508;HP:0001511;HP:0001557;HP:0001622;HP:0001629;HP:0001631;HP:0001770;HP:0001773;HP:0001831;HP:0001883;HP:0001956;HP:0002015;HP:0002019;HP:0002020;HP:0002021;HP:0002119;HP:0002120;HP:0002136;HP:0002162;HP:0002167;HP:0002194;HP:0002230;HP:0002360;HP:0002361;HP:0002553;HP:0002557;HP:0002566;HP:0002580;HP:0002714;HP:0002750;HP:0002827;HP:0002974;HP:0002983;HP:0003042;HP:0003196;HP:0004209;HP:0004322;HP:0004540;HP:0005280;HP:0005616;HP:0005819;HP:0006712;HP:0007018;HP:0007360;HP:0007598;HP:0007665;HP:0008736;HP:0008850;HP:0008872;HP:0008897;HP:0008905;HP:0009623;HP:0009811;HP:0009830;HP:0010034;HP:0010300;HP:0010485;HP:0010864;HP:0010880;HP:0011968;HP:0012165;HP:0012368;HP:0012745;HP:0045025;HP:0100581;HP:0200055
KMT2B	HP:0000006;HP:0000252;HP:0000414;HP:0000483;HP:0000496;HP:0001257;HP:0001260;HP:0001263;HP:0001270;HP:0001336;HP:0002544;HP:0003676;HP:0003829;HP:0004322;HP:0012048;HP:0012049;HP:0040083;HP:0100543
KMT2C	HP:0000006;HP:0000023;HP:0000076;HP:0000077;HP:0000078;HP:0000179;HP:0000193;HP:0000232;HP:0000248;HP:0000252;HP:0000365;HP:0000519;HP:0000540;HP:0000574;HP:0000695;HP:0000729;HP:0000750;HP:0000826;HP:0000974;HP:0001182;HP:0001249;HP:0001250;HP:0001252;HP:0001263;HP:0001290;HP:0001321;HP:0001357;HP:0001508;HP:0001510;HP:0001520;HP:0001537;HP:0001548;HP:0001627;HP:0001999;HP:0002020;HP:0002023;HP:0002079;HP:0002119;HP:0002171;HP:0002194;HP:0002463;HP:0002650;HP:0002719;HP:0002779;HP:0002808;HP:0004322;HP:0006863;HP:0009909;HP:0011351;HP:0011800;HP:0025352;HP:0100716;HP:0200005;HP:0410263
KMT2D	HP:0000006;HP:0000028;HP:0000047;HP:0000054;HP:0000074;HP:0000081;HP:0000126;HP:0000164;HP:0000175;HP:0000218;HP:0000238;HP:0000252;HP:0000298;HP:0000358;HP:0000365;HP:0000384;HP:0000400;HP:0000403;HP:0000405;HP:0000407;HP:0000411;HP:0000431;HP:0000437;HP:0000482;HP:0000486;HP:0000508;HP:0000527;HP:0000535;HP:0000589;HP:0000592;HP:0000637;HP:0000639;HP:0000668;HP:0000687;HP:0000691;HP:0000776;HP:0000826;HP:0000851;HP:0000957;HP:0001007;HP:0001212;HP:0001249;HP:0001250;HP:0001252;HP:0001263;HP:0001290;HP:0001374;HP:0001382;HP:0001508;HP:0001513;HP:0001629;HP:0001631;HP:0001671;HP:0001680;HP:0001878;HP:0001973;HP:0002000;HP:0002023;HP:0002024;HP:0002025;HP:0002100;HP:0002119;HP:0002120;HP:0002353;HP:0002553;HP:0002566;HP:0002650;HP:0002719;HP:0002827;HP:0002937;HP:0003316;HP:0003468;HP:0004322;HP:0004467;HP:0004736;HP:0005218;HP:0005338;HP:0005692;HP:0005819;HP:0007477;HP:0007655;HP:0008678;HP:0008736;HP:0008872;HP:0008897;HP:0009237;HP:0010314;HP:0011231;HP:0011968;HP:0100267;HP:0200055
KMT2E	HP:0000006;HP:0000028;HP:0000160;HP:0000218;HP:0000233;HP:0000252;HP:0000256;HP:0000268;HP:0000275;HP:0000276;HP:0000293;HP:0000316;HP:0000319;HP:0000343;HP:0000347;HP:0000348;HP:0000400;HP:0000405;HP:0000431;HP:0000483;HP:0000490;HP:0000494;HP:0000505;HP:0000508;HP:0000581;HP:0000629;HP:0000718;HP:0000729;HP:0000739;HP:0000750;HP:0000826;HP:0000957;HP:0001085;HP:0001105;HP:0001182;HP:0001212;HP:0001250;HP:0001252;HP:0001256;HP:0001263;HP:0001273;HP:0001290;HP:0001382;HP:0001385;HP:0001519;HP:0001611;HP:0001761;HP:0001999;HP:0002013;HP:0002194;HP:0002236;HP:0002360;HP:0002381;HP:0002553;HP:0002616;HP:0002650;HP:0002808;HP:0003593;HP:0004325;HP:0004482;HP:0004927;HP:0005280;HP:0006579;HP:0006913;HP:0006934;HP:0007018;HP:0009921;HP:0010055;HP:0010109;HP:0010863;HP:0011081;HP:0011098;HP:0011220;HP:0011304;HP:0011344;HP:0011968;HP:0012166;HP:0012448;HP:0025269;HP:0030276;HP:0031629;HP:0031936;HP:0040018;HP:0200021;HP:0200134
KMT5B	HP:0000006;HP:0000028;HP:0000729;HP:0000750;HP:0001249;HP:0001263;HP:0001760;HP:0002373
